body_noCharacters,body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,label
616,0,3,0.118506493506,6,False,33,False,1,False,0,False,False,73,0.179487179487,3,5,False,False,False,3,False,False,False,False,False,7,0,False,False,62,False,False,False,H
153,1,0,0.130718954248,1,False,30,False,2,False,0,False,False,20,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,19,False,False,False,H
145,1,0,0.048275862069,2,False,26,False,2,False,0,False,False,7,0.2,3,3,False,False,False,2,False,False,False,False,False,14,0,False,False,7,False,False,False,H
196,1,0,0.168367346939,1,False,30,False,2,False,0,False,False,33,0.25,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,29,False,False,False,H
177,1,0,0.135593220339,1,False,34,False,2,False,0,False,False,24,0.15,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,24,False,False,False,H
152,1,0,0.0460526315789,2,False,26,False,2,False,0,False,False,7,0.24358974359,3,3,False,False,False,2,False,False,False,False,False,19,0,False,False,7,False,False,False,H
372,0,0,0.190860215054,0,False,33,False,3,False,0,True,False,71,0.2,0,2,False,False,False,0,False,False,False,False,False,4,0,False,False,44,False,False,False,H
902,0,5,0.177383592018,7,False,36,True,4,False,0,True,False,160,0.173913043478,2,3,False,False,False,2,False,False,False,False,False,4,0,False,False,113,False,False,False,H
711,0,3,0.180028129395,5,False,35,True,3,False,0,True,False,128,0.30303030303,2,3,False,False,False,2,False,False,False,False,False,10,0,False,False,105,False,False,True,H
2285,1,6,0.201750547046,8,False,37,True,3,False,0,True,False,461,0.190476190476,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,279,False,False,False,H
935,0,0,0.0919786096257,5,False,28,False,2,False,0,False,False,86,0.0769230769231,4,4,False,False,False,5,False,False,False,False,False,3,0,False,False,78,False,False,False,H
2320,1,3,0.194396551724,6,False,37,True,3,False,0,False,False,451,0.125,4,5,False,False,False,3,False,False,False,False,False,2,0,False,False,288,False,False,False,H
734,1,6,0.178474114441,8,False,37,True,3,False,0,True,False,131,0.166666666667,2,2,False,False,False,2,False,False,False,False,False,6,0,False,False,108,False,False,False,H
1506,2,0,0.176626826029,2,False,27,False,3,False,0,False,False,266,0.105263157895,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,182,False,False,True,H
877,0,4,0.175598631699,5,False,31,True,3,False,0,True,False,154,0.0869565217391,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,132,False,False,True,H
153,1,0,0.0457516339869,2,False,26,False,2,False,0,False,False,7,0.181818181818,3,3,False,False,False,2,False,False,False,False,False,8,0,False,False,7,False,False,False,H
2051,6,3,0.17698683569,5,False,37,False,3,False,0,False,False,363,0.15,3,4,False,False,False,2,False,False,False,False,False,3,0,False,False,241,False,False,False,H
173,2,0,0.132947976879,1,False,34,False,2,False,0,False,False,23,0.162162162162,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,23,False,False,False,H
732,1,4,0.158469945355,7,False,31,True,4,False,0,False,False,116,0.147058823529,3,3,False,False,False,3,False,False,False,False,False,5,0,False,False,97,False,False,False,H
686,0,0,0.189504373178,1,False,32,False,4,False,0,False,False,130,0.125,2,2,False,False,False,1,False,False,False,False,False,4,0,False,False,108,False,False,False,H
355,0,0,0.10985915493,3,False,32,False,2,False,0,False,False,39,0.272727272727,3,5,False,False,False,3,False,False,False,False,False,3,0,False,False,38,False,False,False,H
422,0,0,0.137440758294,3,False,31,False,2,False,0,False,False,58,0.266666666667,2,5,False,False,False,3,False,False,False,False,False,16,0,False,False,52,False,False,False,H
1743,1,4,0.155479059094,4,False,30,True,3,False,0,False,False,271,0.142857142857,2,2,False,False,False,0,False,False,False,False,False,6,0,False,False,188,False,False,True,H
1328,0,3,0.21686746988,3,False,31,True,3,False,0,False,False,288,0.269230769231,1,1,False,False,False,0,False,False,False,False,False,7,0,False,False,190,False,False,False,H
521,1,0,0.180422264875,1,False,31,False,2,False,0,False,False,94,0.138461538462,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,76,False,False,False,H
310,0,0,0.106451612903,2,False,34,False,2,False,0,False,False,33,0.125,2,4,False,False,False,2,False,False,False,False,False,1,0,False,False,32,False,False,False,H
690,1,0,0.0782608695652,7,False,30,False,2,False,0,False,False,54,0.2,3,3,False,False,False,7,False,False,False,False,False,2,0,False,False,51,False,False,False,H
524,1,0,0.152671755725,2,False,14,False,1,False,0,False,False,80,0.161290322581,3,3,False,False,False,2,False,False,False,False,False,5,0,False,False,64,False,False,False,H
144,1,0,0.0972222222222,1,False,30,False,2,False,0,False,False,14,0.28,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,14,False,False,False,H
682,0,3,0.123167155425,6,False,33,False,1,False,0,False,False,84,0.172413793103,3,5,False,False,False,3,False,False,False,False,False,10,0,False,False,72,False,False,False,H
1044,0,3,0.195402298851,4,False,36,True,3,False,0,False,False,204,0.235294117647,2,3,False,False,False,1,False,False,False,False,False,12,0,False,False,144,False,False,False,H
236,0,0,0.186440677966,1,False,29,False,2,False,0,False,False,44,0.16,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,36,False,False,False,H
1831,0,0,0.209721463681,0,False,30,False,3,False,0,True,False,384,0.0952380952381,0,2,False,False,False,0,False,False,False,False,False,2,0,False,False,246,False,False,False,H
148,0,0,0.0405405405405,2,False,25,False,2,False,0,False,False,6,0.25,3,3,False,False,False,2,False,False,False,False,False,2,0,False,False,5,False,False,False,H
735,0,3,0.12925170068,7,False,32,False,3,False,0,False,False,95,0.166666666667,3,5,False,False,False,4,False,False,False,False,False,3,0,False,False,88,False,False,False,H
754,0,0,0.232095490716,0,False,36,True,4,False,0,False,False,175,0.178571428571,0,2,False,False,False,0,False,False,False,False,False,5,0,False,False,123,False,False,False,H
485,0,4,0.162886597938,4,False,38,True,3,False,0,False,False,79,0.285714285714,2,2,False,False,False,0,False,False,False,False,False,2,0,False,False,71,False,False,True,H
247,0,0,0.178137651822,1,False,29,False,2,False,0,False,False,44,0.212121212121,3,3,False,False,False,1,False,False,False,False,False,7,0,False,False,37,False,False,False,H
954,0,5,0.17714884696,6,False,36,True,4,False,0,True,False,169,0.142857142857,2,2,False,False,False,1,False,False,False,False,False,3,0,False,False,135,False,False,False,H
1330,1,4,0.221052631579,6,False,29,True,3,False,0,False,False,294,0.216216216216,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,155,False,False,True,H
2209,1,3,0.201448619285,3,False,28,True,3,False,0,False,False,445,0.242424242424,1,2,False,False,False,0,False,False,False,False,False,8,0,False,False,245,False,False,False,H
177,1,0,0.141242937853,1,False,34,False,2,False,0,False,False,25,0.131578947368,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,25,False,False,False,H
589,0,0,0.152801358234,3,False,46,True,6,False,0,True,False,90,0.285714285714,3,4,False,False,False,3,False,False,False,False,False,4,0,False,False,83,False,False,True,H
462,0,0,0.207792207792,0,False,29,False,3,False,0,False,False,96,0.0952380952381,0,2,False,False,False,0,False,False,False,False,False,2,0,False,False,83,False,False,False,H
515,1,0,0.159223300971,3,False,32,False,2,False,0,False,False,82,0.0869565217391,3,5,False,False,False,3,False,False,False,False,False,2,0,False,False,70,False,False,False,H
429,0,3,0.0955710955711,5,False,31,True,3,False,0,False,False,41,0.135135135135,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,39,False,False,False,H
1343,1,0,0.196574832465,4,False,32,False,2,False,0,False,False,264,0.157894736842,3,6,False,False,False,4,False,False,False,False,False,6,0,False,False,185,False,False,False,H
1294,1,3,0.193972179289,4,False,29,True,3,False,0,False,False,251,0.163265306122,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,155,False,False,False,H
471,0,3,0.212314225053,3,False,27,True,3,False,0,False,False,100,0.269230769231,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,83,False,False,False,H
4401,2,3,0.200408997955,4,False,31,False,3,False,0,False,False,882,0.105263157895,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,555,False,False,False,H
1382,0,3,0.164254703329,5,False,38,True,3,False,0,True,False,227,0.30303030303,2,4,False,False,False,2,False,False,False,False,False,10,0,False,False,182,False,False,True,H
324,0,0,0.123456790123,4,False,29,False,2,False,0,False,False,40,0.222222222222,3,5,False,False,False,4,False,False,False,False,False,2,0,False,False,39,False,False,False,H
325,0,0,0.156923076923,2,False,31,False,2,False,0,False,False,51,0.266666666667,2,4,False,False,False,2,False,False,False,False,False,16,0,False,False,43,False,False,False,H
1239,0,3,0.190476190476,5,False,34,False,4,False,0,True,False,236,0.229166666667,3,4,False,False,False,2,False,False,False,False,False,11,0,False,False,181,False,False,False,H
10353,5,3,0.228919153868,4,False,31,False,4,False,0,True,False,2370,0.163636363636,3,3,False,False,False,1,False,False,False,False,False,9,0,True,False,987,False,False,False,H
173,1,0,0.132947976879,1,False,34,False,2,False,0,False,False,23,0.131578947368,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,23,False,False,False,H
2077,4,0,0.220510351468,3,False,21,False,2,False,0,False,False,458,0.147058823529,3,5,False,False,False,3,False,False,False,False,False,5,0,False,False,252,False,False,True,H
140,1,0,0.05,2,False,26,False,2,False,0,False,False,7,0.238095238095,3,3,False,False,False,2,False,False,False,False,False,15,0,False,False,7,False,False,False,H
781,0,3,0.158770806658,4,False,41,False,3,False,0,True,False,124,0.1,2,3,False,False,False,1,False,False,False,False,False,1,0,False,False,97,False,False,True,H
648,0,5,0.183641975309,6,False,31,True,3,False,0,True,False,119,0.2,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,92,False,False,True,H
715,0,0,0.170629370629,6,False,32,False,2,False,0,False,False,122,0.166666666667,3,6,False,False,False,6,False,False,False,False,False,3,0,False,False,94,False,False,False,H
899,0,3,0.191323692992,5,False,28,True,3,False,0,True,False,172,0.2,2,3,False,False,False,2,False,False,False,False,False,2,0,False,False,116,False,False,True,H
3615,2,3,0.205532503458,4,False,22,False,1,False,0,False,False,743,0.212765957447,3,2,False,False,False,1,False,False,False,False,False,10,0,False,False,420,False,False,False,H
1345,0,3,0.168029739777,4,False,32,False,3,False,0,False,False,226,0.11320754717,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,164,False,False,False,H
1235,0,4,0.185425101215,6,False,29,True,3,False,0,False,False,229,0.162790697674,3,4,False,False,False,2,False,False,False,False,False,7,0,False,False,161,False,False,False,H
179,1,0,0.145251396648,1,False,34,False,2,False,0,False,False,26,0.206896551724,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,26,False,False,False,H
367,0,3,0.182561307902,4,False,31,True,3,False,0,False,False,67,0.114285714286,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,51,False,False,False,H
2603,1,3,0.182097579716,7,False,52,True,3,False,0,False,False,474,0.177777777778,3,4,False,False,False,4,False,False,False,False,False,8,0,False,False,264,False,False,False,H
843,0,0,0.14827995255,6,False,31,False,2,False,0,False,False,125,0.225806451613,3,6,False,False,False,6,False,False,False,False,False,14,0,False,False,102,False,False,False,H
691,0,5,0.18523878437,7,False,42,True,3,False,0,False,False,128,0.0869565217391,2,4,False,False,False,2,False,False,False,False,False,2,0,False,False,104,False,False,True,H
776,0,3,0.170103092784,4,False,31,True,3,False,0,True,False,132,0.181818181818,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,106,False,False,True,H
475,0,0,0.0821052631579,6,False,32,False,2,False,0,False,False,39,0.193548387097,3,7,False,False,False,6,False,False,False,False,False,6,0,False,False,39,False,False,False,H
518,0,3,0.223938223938,3,False,32,True,3,False,0,True,False,116,0.153846153846,1,2,False,False,False,0,False,False,False,False,False,2,0,False,False,85,False,False,False,H
164,1,0,0.158536585366,1,False,34,False,2,False,0,False,False,26,0.171428571429,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,26,False,False,False,H
132,0,3,0.219696969697,3,False,33,True,3,False,0,False,False,29,0.15,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,25,False,False,False,H
366,0,0,0.215846994536,0,False,31,True,3,False,0,False,False,79,0.269230769231,0,1,False,False,False,0,False,False,False,False,False,7,0,False,False,58,False,False,False,H
5692,1,0,0.163387210119,23,False,34,False,2,False,0,False,False,930,0.235294117647,9,9,False,False,False,23,False,False,False,False,False,4,0,False,False,518,False,False,False,H
839,0,3,0.184743742551,5,False,35,True,3,False,0,True,False,155,0.142857142857,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,121,False,False,True,H
258,0,0,0.170542635659,1,False,29,False,2,False,0,False,False,44,0.166666666667,3,3,False,False,False,1,False,False,False,False,False,3,0,False,False,40,False,False,False,H
849,0,0,0.21554770318,2,False,26,False,3,False,0,True,False,183,0.140625,2,4,False,False,False,2,False,False,False,False,False,9,0,False,False,130,False,False,False,H
664,1,0,0.149096385542,2,False,46,True,3,False,0,False,False,99,0.203125,3,4,False,False,False,2,False,False,False,False,False,13,0,False,False,80,False,False,True,H
1160,1,3,0.194827586207,3,False,28,True,3,False,0,False,False,226,0.227272727273,1,2,False,False,False,0,False,False,False,False,False,10,0,False,False,151,False,False,False,H
497,0,5,0.199195171026,7,False,36,True,4,False,0,True,False,99,0.170212765957,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,81,False,False,False,H
203,1,0,0.133004926108,1,False,30,False,2,False,0,False,False,27,0.193548387097,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,25,False,False,False,H
956,1,0,0.157949790795,5,False,39,True,4,False,0,False,False,151,0.214285714286,3,5,False,False,False,5,False,False,False,False,False,6,0,False,False,121,False,False,True,H
484,0,0,0.163223140496,2,False,34,False,2,False,0,False,False,79,0.25,3,4,False,False,False,2,False,False,False,False,False,1,0,False,False,56,False,False,False,H
99,1,0,0.0505050505051,1,False,26,False,2,False,0,False,False,5,0.193548387097,2,3,False,False,False,1,False,False,False,False,False,12,0,False,False,5,False,False,False,H
609,0,3,0.154351395731,4,False,5,False,1,False,0,True,False,94,0.111111111111,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,77,False,False,True,H
159,1,0,0.150943396226,1,False,34,False,2,False,0,False,False,24,0.185185185185,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,24,False,False,False,H
88,1,0,0.0568181818182,1,False,26,False,2,False,0,False,False,5,0.224719101124,2,3,False,False,False,1,False,False,False,False,False,20,0,False,False,5,False,False,False,H
1519,0,6,0.175115207373,7,False,24,True,3,False,0,True,False,266,0.285714285714,3,3,False,False,False,1,False,False,False,False,False,2,0,False,False,201,False,False,True,H
