body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,script_javaScript,script_noOnClickEvents,script_nonModalJsLoads,script_popups,script_scripts,script_statusChange,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_debit,subj_forward,subj_noCharacters,subj_noWords,subj_reply,subj_richness,subj_verify,url_atSymbol,url_ipAddress,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
False,False,2320,288,1,451,0.19439655172413794,False,False,False,0,False,False,False,False,False,37,3,True,False,False,False,16,2,True,0.125,False,False,False,False,4,5,3,0,3,0,6,0,False,False,H
False,True,734,108,1,131,0.1784741144414169,False,False,False,0,False,False,False,False,False,37,3,False,False,False,False,36,6,True,0.16666666666666666,False,False,False,False,2,2,2,0,6,0,8,0,False,False,H
False,False,1506,182,2,266,0.17662682602921648,False,False,False,0,False,False,False,False,True,27,3,True,False,False,False,38,4,False,0.10526315789473684,False,False,False,False,3,4,2,0,0,0,2,0,False,False,H
False,True,877,132,0,154,0.17559863169897377,False,False,False,0,False,False,False,False,True,31,3,True,False,False,False,23,2,True,0.08695652173913043,False,False,False,False,2,3,1,0,4,0,5,0,False,False,H
False,False,153,7,1,7,0.0457516339869281,False,False,False,0,False,False,False,False,False,26,2,True,False,False,False,44,8,False,0.18181818181818182,False,False,False,False,3,3,2,0,0,0,2,0,False,False,H
False,False,2051,241,6,363,0.17698683568990736,False,False,False,0,False,False,False,False,False,37,3,True,False,False,False,20,3,False,0.15,False,False,False,False,3,4,2,0,3,0,5,0,False,False,H
False,False,173,23,2,23,0.1329479768786127,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,37,6,False,0.16216216216216217,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,False,732,97,1,116,0.15846994535519127,False,False,False,0,False,False,False,False,False,31,4,False,False,False,False,34,5,True,0.14705882352941177,False,False,False,False,3,3,3,0,4,0,7,0,False,False,H
False,False,686,108,0,130,0.18950437317784258,False,False,False,0,False,False,False,False,False,32,4,False,False,False,False,32,4,False,0.125,False,False,False,False,2,2,1,0,0,0,1,0,False,False,H
False,False,355,38,0,39,0.10985915492957747,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,11,3,False,0.2727272727272727,False,False,False,False,3,5,3,0,0,0,3,0,False,False,H
False,False,422,52,0,58,0.13744075829383887,False,False,False,0,False,False,False,False,False,31,2,True,False,False,False,60,16,False,0.26666666666666666,False,False,False,False,2,5,3,0,0,0,3,0,False,False,H
False,False,1743,188,1,271,0.15547905909351692,False,False,False,0,False,False,False,False,True,30,3,True,False,False,False,42,6,True,0.14285714285714285,False,False,False,False,2,2,0,0,4,0,4,0,False,False,H
False,False,1328,190,0,288,0.21686746987951808,False,False,False,0,False,False,False,False,False,31,3,True,False,False,False,26,7,True,0.2692307692307692,False,False,False,False,1,1,0,0,3,0,3,0,False,False,H
False,False,521,76,1,94,0.18042226487523993,False,False,False,0,False,False,False,False,False,31,2,True,False,False,False,65,9,False,0.13846153846153847,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,False,310,32,0,33,0.1064516129032258,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,8,1,False,0.125,False,False,False,False,2,4,2,0,0,0,2,0,False,False,H
False,False,690,51,1,54,0.0782608695652174,False,False,False,0,False,False,False,False,False,30,2,True,False,False,False,10,2,False,0.2,False,False,False,False,3,3,7,0,0,0,7,0,False,False,H
False,False,524,64,1,80,0.15267175572519084,False,False,False,0,False,False,False,False,False,14,1,True,False,False,False,31,5,False,0.16129032258064516,False,False,False,False,3,3,2,0,0,0,2,0,False,False,H
False,False,144,14,1,14,0.09722222222222222,False,False,False,0,False,False,False,False,False,30,2,True,False,False,False,25,7,False,0.28,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,False,682,72,0,84,0.12316715542521994,False,False,False,0,False,False,False,False,False,33,1,True,False,False,False,58,10,False,0.1724137931034483,False,False,False,False,3,5,3,0,3,0,6,0,False,False,H
False,False,1044,144,0,204,0.19540229885057472,False,False,False,0,False,False,False,False,False,36,3,True,False,False,False,51,12,True,0.23529411764705882,False,False,False,False,2,3,1,0,3,0,4,0,False,False,H
False,False,236,36,0,44,0.1864406779661017,False,False,False,0,False,False,False,False,False,29,2,True,False,False,False,25,4,False,0.16,False,False,False,False,3,3,1,0,0,0,1,0,False,False,H
False,True,1831,246,0,384,0.2097214636810486,False,False,False,0,False,False,False,False,False,30,3,False,False,False,False,21,2,False,0.09523809523809523,False,False,False,False,0,2,0,0,0,0,0,0,False,False,H
False,False,148,5,0,6,0.04054054054054054,False,False,False,0,False,False,False,False,False,25,2,True,False,False,False,8,2,False,0.25,False,False,False,False,3,3,2,0,0,0,2,0,False,False,H
False,False,735,88,0,95,0.1292517006802721,False,False,False,0,False,False,False,False,False,32,3,True,False,False,False,18,3,False,0.16666666666666666,False,False,False,False,3,5,4,0,3,0,7,0,False,False,H
False,False,754,123,0,175,0.23209549071618038,False,False,False,0,False,False,False,False,False,36,4,False,False,False,False,28,5,True,0.17857142857142858,False,False,False,False,0,2,0,0,0,0,0,0,False,False,H
False,False,485,71,0,79,0.16288659793814433,False,False,False,0,False,False,False,False,True,38,3,True,False,False,False,7,2,True,0.2857142857142857,False,False,False,False,2,2,0,0,4,0,4,0,False,False,H
False,False,247,37,0,44,0.17813765182186234,False,False,False,0,False,False,False,False,False,29,2,True,False,False,False,33,7,False,0.21212121212121213,False,False,False,False,3,3,1,0,0,0,1,0,False,False,H
False,True,954,135,0,169,0.17714884696016772,False,False,False,0,False,False,False,False,False,36,4,True,False,False,False,21,3,True,0.14285714285714285,False,False,False,False,2,2,1,0,5,0,6,0,False,False,H
False,False,1330,155,1,294,0.22105263157894736,False,False,False,0,False,False,False,False,True,29,3,True,False,False,False,37,8,True,0.21621621621621623,False,False,False,False,2,3,2,0,4,0,6,0,False,False,H
False,False,2209,245,1,445,0.20144861928474422,False,False,False,0,False,False,False,False,False,28,3,True,False,False,False,33,8,True,0.24242424242424243,False,False,False,False,1,2,0,0,3,0,3,0,False,False,H
False,False,177,25,1,25,0.14124293785310735,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,38,5,False,0.13157894736842105,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,True,589,83,0,90,0.15280135823429541,False,False,False,0,False,False,False,False,True,46,6,True,False,False,False,14,4,True,0.2857142857142857,False,False,False,False,3,4,3,0,0,0,3,0,False,False,H
False,False,462,83,0,96,0.2077922077922078,False,False,False,0,False,False,False,False,False,29,3,False,False,False,False,21,2,False,0.09523809523809523,False,False,False,False,0,2,0,0,0,0,0,0,False,False,H
False,False,515,70,1,82,0.15922330097087378,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,23,2,False,0.08695652173913043,False,False,False,False,3,5,3,0,0,0,3,0,False,False,H
False,False,429,39,0,41,0.09557109557109557,False,False,False,0,False,False,False,False,False,31,3,True,False,False,False,37,5,True,0.13513513513513514,False,False,False,False,3,4,2,0,3,0,5,0,False,False,H
False,False,1343,185,1,264,0.19657483246463142,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,38,6,False,0.15789473684210525,False,False,False,False,3,6,4,0,0,0,4,0,False,False,H
False,False,1294,155,1,251,0.19397217928902627,False,False,False,0,False,False,False,False,False,29,3,True,False,False,False,49,8,True,0.16326530612244897,False,False,False,False,2,3,1,0,3,0,4,0,False,False,H
False,False,471,83,0,100,0.21231422505307856,False,False,False,0,False,False,False,False,False,27,3,True,False,False,False,26,7,True,0.2692307692307692,False,False,False,False,1,2,0,0,3,0,3,0,False,False,H
False,False,4401,555,2,882,0.20040899795501022,False,False,False,0,False,False,False,False,False,31,3,True,False,False,False,38,4,False,0.10526315789473684,False,False,False,False,3,3,1,0,3,0,4,0,False,False,H
False,True,1382,182,0,227,0.16425470332850942,False,False,False,0,False,False,False,False,True,38,3,True,False,False,False,33,10,True,0.30303030303030304,False,False,False,False,2,4,2,0,3,0,5,0,False,False,H
False,False,324,39,0,40,0.12345679012345678,False,False,False,0,False,False,False,False,False,29,2,True,False,False,False,9,2,False,0.2222222222222222,False,False,False,False,3,5,4,0,0,0,4,0,False,False,H
False,False,325,43,0,51,0.15692307692307692,False,False,False,0,False,False,False,False,False,31,2,True,False,False,False,60,16,False,0.26666666666666666,False,False,False,False,2,4,2,0,0,0,2,0,False,False,H
False,True,1239,181,0,236,0.19047619047619047,False,False,False,0,False,False,False,False,False,34,4,True,False,False,False,48,11,False,0.22916666666666666,False,False,False,False,3,4,2,0,3,0,5,0,False,False,H
False,True,10353,987,5,2370,0.22891915386844394,False,False,False,0,False,False,False,False,False,31,4,True,False,False,True,55,9,False,0.16363636363636364,False,False,False,False,3,3,1,0,3,0,4,0,False,False,H
False,False,173,23,1,23,0.1329479768786127,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,38,5,False,0.13157894736842105,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,False,2077,252,4,458,0.22051035146846412,False,False,False,0,False,False,False,False,True,21,2,True,False,False,False,34,5,False,0.14705882352941177,False,False,False,False,3,5,3,0,0,0,3,0,False,False,H
False,False,140,7,1,7,0.05,False,False,False,0,False,False,False,False,False,26,2,True,False,False,False,63,15,False,0.23809523809523808,False,False,False,False,3,3,2,0,0,0,2,0,False,False,H
False,True,781,97,0,124,0.1587708066581306,False,False,False,0,False,False,False,False,True,41,3,True,False,False,False,10,1,False,0.1,False,False,False,False,2,3,1,0,3,0,4,0,False,False,H
False,True,648,92,0,119,0.18364197530864199,False,False,False,0,False,False,False,False,True,31,3,True,False,False,False,10,2,True,0.2,False,False,False,False,2,3,1,0,5,0,6,0,False,False,H
False,False,715,94,0,122,0.17062937062937064,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,18,3,False,0.16666666666666666,False,False,False,False,3,6,6,0,0,0,6,0,False,False,H
False,True,899,116,0,172,0.19132369299221358,False,False,False,0,False,False,False,False,True,28,3,True,False,False,False,10,2,True,0.2,False,False,False,False,2,3,2,0,3,0,5,0,False,False,H
False,False,3615,420,2,743,0.20553250345781465,False,False,False,0,False,False,False,False,False,22,1,True,False,False,False,47,10,False,0.2127659574468085,False,False,False,False,3,2,1,0,3,0,4,0,False,False,H
False,False,1345,164,0,226,0.16802973977695168,False,False,False,0,False,False,False,False,False,32,3,True,False,False,False,53,6,False,0.11320754716981132,False,False,False,False,2,3,1,0,3,0,4,0,False,False,H
False,False,1235,161,0,229,0.1854251012145749,False,False,False,0,False,False,False,False,False,29,3,True,False,False,False,43,7,True,0.16279069767441862,False,False,False,False,3,4,2,0,4,0,6,0,False,False,H
False,False,179,26,1,26,0.1452513966480447,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,29,6,False,0.20689655172413793,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,False,367,51,0,67,0.18256130790190736,False,False,False,0,False,False,False,False,False,31,3,True,False,False,False,35,4,True,0.11428571428571428,False,False,False,False,3,3,1,0,3,0,4,0,False,False,H
False,False,2603,264,1,474,0.18209757971571264,False,False,False,0,False,False,False,False,False,52,3,True,False,False,False,45,8,True,0.17777777777777778,False,False,False,False,3,4,4,0,3,0,7,0,False,False,H
False,False,843,102,0,125,0.14827995255041518,False,False,False,0,False,False,False,False,False,31,2,True,False,False,False,62,14,False,0.22580645161290322,False,False,False,False,3,6,6,0,0,0,6,0,False,False,H
False,False,691,104,0,128,0.18523878437047755,False,False,False,0,False,False,False,False,True,42,3,True,False,False,False,23,2,True,0.08695652173913043,False,False,False,False,2,4,2,0,5,0,7,0,False,False,H
False,True,776,106,0,132,0.17010309278350516,False,False,False,0,False,False,False,False,True,31,3,True,False,False,False,33,6,True,0.18181818181818182,False,False,False,False,2,3,1,0,3,0,4,0,False,False,H
False,False,475,39,0,39,0.08210526315789474,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,31,6,False,0.1935483870967742,False,False,False,False,3,7,6,0,0,0,6,0,False,False,H
False,True,518,85,0,116,0.22393822393822393,False,False,False,0,False,False,False,False,False,32,3,True,False,False,False,13,2,True,0.15384615384615385,False,False,False,False,1,2,0,0,3,0,3,0,False,False,H
False,False,164,26,1,26,0.15853658536585366,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,35,6,False,0.17142857142857143,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,False,132,25,0,29,0.2196969696969697,False,False,False,0,False,False,False,False,False,33,3,True,False,False,False,20,3,True,0.15,False,False,False,False,1,2,0,0,3,0,3,0,False,False,H
False,False,366,58,0,79,0.21584699453551912,False,False,False,0,False,False,False,False,False,31,3,False,False,False,False,26,7,True,0.2692307692307692,False,False,False,False,0,1,0,0,0,0,0,0,False,False,H
False,False,5692,518,1,930,0.16338721011946591,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,17,4,False,0.23529411764705882,False,False,False,False,9,9,23,0,0,0,23,0,False,False,H
False,True,839,121,0,155,0.18474374255065554,False,False,False,0,False,False,False,False,True,35,3,True,False,False,False,21,3,True,0.14285714285714285,False,False,False,False,2,3,2,0,3,0,5,0,False,False,H
False,False,258,40,0,44,0.17054263565891473,False,False,False,0,False,False,False,False,False,29,2,True,False,False,False,18,3,False,0.16666666666666666,False,False,False,False,3,3,1,0,0,0,1,0,False,False,H
False,True,849,130,0,183,0.21554770318021202,False,False,False,0,False,False,False,False,False,26,3,True,False,False,False,64,9,False,0.140625,False,False,False,False,2,4,2,0,0,0,2,0,False,False,H
False,False,664,80,1,99,0.14909638554216867,False,False,False,0,False,False,False,False,True,46,3,True,False,False,False,64,13,True,0.203125,False,False,False,False,3,4,2,0,0,0,2,0,False,False,H
False,False,1160,151,1,226,0.19482758620689655,False,False,False,0,False,False,False,False,False,28,3,True,False,False,False,44,10,True,0.22727272727272727,False,False,False,False,1,2,0,0,3,0,3,0,False,False,H
False,True,497,81,0,99,0.19919517102615694,False,False,False,0,False,False,False,False,False,36,4,True,False,False,False,47,8,True,0.1702127659574468,False,False,False,False,2,3,2,0,5,0,7,0,False,False,H
False,False,203,25,1,27,0.1330049261083744,False,False,False,0,False,False,False,False,False,30,2,True,False,False,False,31,6,False,0.1935483870967742,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,False,956,121,1,151,0.1579497907949791,False,False,False,0,False,False,False,False,True,39,4,True,False,False,False,28,6,True,0.21428571428571427,False,False,False,False,3,5,5,0,0,0,5,0,False,False,H
False,False,484,56,0,79,0.16322314049586778,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,4,1,False,0.25,False,False,False,False,3,4,2,0,0,0,2,0,False,False,H
False,False,99,5,1,5,0.050505050505050504,False,False,False,0,False,False,False,False,False,26,2,True,False,False,False,62,12,False,0.1935483870967742,False,False,False,False,2,3,1,0,0,0,1,0,False,False,H
False,True,609,77,0,94,0.15435139573070608,False,False,False,0,False,False,False,False,True,5,1,True,False,False,False,18,2,False,0.1111111111111111,False,False,False,False,2,3,1,0,3,0,4,0,False,False,H
